epoch,train_loss,train_acc,ce_loss,orth_loss,val_loss,val_acc,lr
1,51.929340232811086,19.983084045584047,2.129153060777235,99.6003747242808,2.0963424892425535,21.56,0.001
2,3.281485061020593,20.962428774928775,2.096598665938418,2.369772780532723,2.0534909324646,22.12,0.001
3,2.6406401219191373,21.888354700854702,2.066235159537052,1.1488099400248601,2.051153377532959,22.02,0.001
4,2.628878798579898,22.211093304843306,2.0417135053890045,1.174330574366134,1.991979112625122,23.24,0.001
5,2.2342466350294585,24.11191239316239,1.9844034696236634,0.4996863409121948,1.9507077545166016,24.16,0.001
6,2.1095930202054842,26.00382834757835,1.9301840257101248,0.3588179929932829,1.8858071342468261,27.02,0.001
7,1.9595179520441257,27.955840455840455,1.8661600191708643,0.18671586989468902,1.8026610069274902,29.5,0.001
8,1.892169530575092,30.00133547008547,1.812825793214673,0.1586874808838851,1.8965558288574218,27.3,0.001
9,1.8370521000647477,31.88879985754986,1.7633751647764462,0.14735387505278882,1.7114860227584838,33.66,0.001
10,1.8284812279236622,32.85701566951567,1.7380605358683485,0.18084138439718814,1.712681488418579,34.12,0.001
11,1.788187401586788,34.31935541310541,1.6938852683091774,0.18860426742750674,1.6752661575317382,34.5,0.001
12,1.7040935184201624,36.249109686609685,1.6451027325415544,0.11798156939043618,1.5964674867630004,37.6,0.001
13,1.8520087139558927,36.08440170940171,1.6648048716053325,0.3744076866314261,1.8466869411468505,29.92,0.001
14,1.7134822291186733,37.68028846153846,1.6215736373537286,0.18381717936679765,1.5750215848922728,38.62,0.001
15,1.5761114032859476,41.1502849002849,1.5352753624956832,0.08167208616550152,1.481481982421875,43.58,0.001
16,1.5079112864627457,44.42441239316239,1.4645097900999238,0.0868029931760486,1.3691147861480712,47.92,0.001
17,1.427805118411355,47.66515313390313,1.389625762262915,0.0763587182748564,1.4020019151687622,48.7,0.001
18,1.3567205830516977,50.807959401709404,1.320025131233737,0.07339090483058827,1.2578953609466552,52.02,0.001
19,1.4162616223691196,52.230235042735046,1.291976902559612,0.24856943449674127,1.3023945638656615,52.24,0.001
20,1.2506501830880798,56.02964743589744,1.2055690775909316,0.09016220776650768,1.2151973487854004,56.58,0.001
21,1.18037914856207,58.44462250712251,1.1432389241677743,0.0742804578338296,1.0991722620010376,60.2,0.001
22,1.1057455300265908,61.69871794871795,1.0694905016836618,0.07251005915678146,1.1460924715042113,57.92,0.001
23,1.078328242498925,63.61289173789174,1.0226632281925603,0.11133003104186254,1.0026105422973632,64.54,0.001
24,1.0152244340320598,65.26442307692308,0.9791921256614207,0.0720646177309743,0.949948922920227,66.78,0.001
25,0.9431543199085443,67.38559472934473,0.9189442124461856,0.04842021354697008,0.9849486738204956,64.5,0.001
26,0.8901823140956737,68.96144943019944,0.8719927009693917,0.036379227847885075,0.9635806604385376,65.18,0.001
27,0.899987567014504,69.8673433048433,0.8555463888706305,0.08888235814044215,0.8165024574279786,70.84,0.001
28,0.8420138469448796,71.48993945868946,0.8140888176752291,0.05585005886897848,1.0895831412315369,63.78,0.001
29,0.8090778507738032,72.70744301994301,0.782661829069469,0.05283204405575173,0.8355531270980835,70.34,0.001
30,0.7579771355006769,74.2053952991453,0.7452579096511558,0.025438451275668583,0.9021410778045654,69.28,0.001
31,0.7326803508816961,74.92432336182337,0.7203713990004993,0.024617904377388145,0.75414147605896,73.78,0.001
