epoch,train_loss,train_acc,ce_loss,orth_loss,val_loss,val_acc,lr
1,2.0069975700133886,28.138354700854702,1.87613127442167,130.8662863565646,1.7228172399520874,35.02,0.001
2,1.5860902594025659,41.844729344729345,1.5478630813098702,38.22717604949603,1.3966404430389405,47.12,0.001
3,1.413899645166859,49.107460826210826,1.3797539078611933,34.14573823488676,1.3822281341552733,50.32,0.001
4,1.299291591359,53.973023504273506,1.2661831959699974,33.10839432393044,1.2679820421218873,55.02,0.001
5,1.2215857186548391,56.96002492877493,1.1901279113910816,31.45780485375994,1.2391594762802125,55.18,0.001
6,1.1578953923323216,59.67770655270655,1.1279677351315816,29.927656878772964,1.101053735923767,59.7,0.001
7,1.1021942122709378,61.7321047008547,1.07460011512126,27.594093694985762,1.1022897771835327,59.44,0.001
8,1.0543289191362866,63.454861111111114,1.0269164930381667,27.412424245111623,1.3211620294570923,56.02,0.001
9,1.028053152085709,64.56330128205128,0.9993777370181178,28.67541300673091,1.1434555959701538,58.84,0.001
10,0.9836902952941394,66.18367165242165,0.9571973567674642,26.492935214626822,0.9830792049407959,64.78,0.001
11,0.9500994799483535,67.4568198005698,0.9241095241318401,25.989953690444644,0.9410428432464599,67.32,0.001
12,0.9165608952527712,68.32487535612536,0.891108224364767,25.45266763437168,1.0412477588653564,64.28,0.001
13,0.8790995531272344,69.8962784900285,0.8538260947265516,25.273457658936156,0.8607749897003174,69.54,0.001
14,0.8525734261909441,70.76210826210826,0.8278363027803579,24.73712190263971,0.9070375522613525,69.62,0.001
15,0.8186083855452361,72.10870726495726,0.7945085675628097,24.099815962321397,1.0312921091079712,65.3,0.001
16,0.7921820111424155,73.10585826210826,0.7678865433758141,24.295466780322908,0.7879442969322205,72.42,0.001
17,0.7566034206298002,74.54816595441595,0.7319383955749011,24.665024734290576,0.8002877949714661,72.28,0.001
18,0.7338246387294215,75.27822293447294,0.7102187055977661,23.60593120189134,0.8367384776115417,71.94,0.001
19,0.7071634852818275,76.4133725071225,0.6849634356987782,22.200048386880816,0.7388252731323243,74.74,0.001
20,0.6789229254097681,77.37713675213675,0.6571607572740299,21.76216678673725,0.7406203203201294,74.5,0.001
21,0.6643503367731035,78.0159366096866,0.6427138366250911,21.636498752822224,0.7786049896240235,72.92,0.001
22,0.6446412756741896,78.23851495726495,0.6235393327355725,21.10194271310442,0.7751804882049561,73.84,0.001
23,0.621680772712088,79.38479344729345,0.6011873424223005,20.49342998140558,0.6743420226097107,77.02,0.001
24,0.6088034651557944,79.92343304843305,0.587738264490057,21.065197890300695,0.8281608532905579,73.14,0.001
25,0.5968916790607648,80.40865384615384,0.5763954714662329,20.496206665310766,0.6260123111724853,78.6,0.001
26,0.5764250824933718,80.78035968660969,0.5568205454410651,19.604534252416713,0.7606757793426514,75.14,0.001
27,0.5620477274272516,81.45032051282051,0.5428445737416249,19.203153255658272,0.7212066385269165,76.32,0.001
28,0.5445562719110071,82.08244301994301,0.5260722223679903,18.484048285036007,0.6846281904220581,77.36,0.001
29,0.5421329326609261,82.0713141025641,0.5233428347484339,18.790097034215247,0.6432034492492675,78.8,0.001
30,0.5431231291715236,82.13363603988604,0.524753484121415,18.369644804897472,0.6527771940231323,78.4,0.001
31,0.5214380741628826,82.90153133903134,0.5044167953678685,17.021278012512077,0.5620286284446716,80.84,0.001
32,0.5060629247770011,83.2576566951567,0.48913175623301425,16.931169367244102,0.5992481592178345,80.04,0.001
33,0.492677997574847,83.69613603988604,0.47588485929361435,16.79313681064508,0.5988977125167847,79.66,0.001
34,0.4800854272652216,84.10345441595442,0.4638364387203825,16.248988098568386,0.65543029088974,78.64,0.001
35,0.47178637276687513,84.38390313390313,0.45558629365388487,16.200077472588955,0.5665244184494018,81.06,0.001
36,0.4671240083002976,84.48851495726495,0.45135680528787464,15.767202368489018,0.5643837071418762,80.76,0.001
37,0.4596175617641873,84.7800925925926,0.44307714012952953,16.54042105049829,0.5943597058296204,80.7,0.0005
38,0.3841250977370134,87.58457977207978,0.3701383263891579,13.986770369048811,0.4991594002246857,83.08,0.0005
39,0.3720698190210891,87.9451566951567,0.3573922316233317,14.67758630823206,0.48066564831733705,83.64,0.0005
40,0.36137430998165043,88.05644586894587,0.34757905527737065,13.79525470529866,0.5004505544662475,83.44,0.0005
41,0.36217439985513006,88.13657407407408,0.3480423242702783,14.132075107335366,0.5842142698287964,81.34,0.0005
42,0.3544097359788384,88.39253917378917,0.3403683945409253,14.041339723472921,0.5242407073020935,82.92,0.0005
43,0.34296624578981316,88.75534188034187,0.3296447776236765,13.321467462767902,0.5124774286270142,83.36,0.0005
44,0.33861702727286563,88.70860042735043,0.32521348869019423,13.40353771763989,0.4678822907924652,84.56,0.0005
45,0.3328731192907377,88.89556623931624,0.3191671898731819,13.705927367903229,0.5336588631629944,82.72,0.0005
46,0.32674559891393723,89.26949786324786,0.3133139015942218,13.431696424457083,0.5081915291309357,83.42,0.0005
47,0.32692217979675686,89.14485398860398,0.3134346773311963,13.487501747587807,0.5837137937545777,81.9,0.0005
48,0.3193636949670281,89.63230056980056,0.3055920700232188,13.771624548822386,0.5138686191082,84.02,0.0005
49,0.31351631926505313,89.82149216524216,0.30077925460291044,12.737064383308432,0.49740825805664063,84.26,0.0005
50,0.3093466184757374,89.88158831908832,0.29682053876059006,12.526079645863286,0.5130463349342346,84.18,0.00025
51,0.2655998597457538,91.5130876068376,0.2533093088669994,12.290550719638835,0.45724725780487063,85.16,0.00025
