epoch,train_loss,train_acc,ce_loss,orth_loss,val_loss,val_acc,lr
1,1.6612039145581063,40.54264601139601,1.6612039145581063,0.0,1.5577494361877442,43.36,0.001
2,1.3561593620186179,51.822916666666664,1.3561593620186179,0.0,1.3729172672271728,49.92,0.001
3,1.2507454822545718,55.760327635327634,1.2507454822545718,0.0,1.3190759313583373,51.4,0.001
4,1.1726522800589558,58.51139601139601,1.1726522800589558,0.0,1.3894977611541748,51.78,0.001
5,1.127399920058726,60.30537749287749,1.127399920058726,0.0,1.2386341142654418,55.74,0.001
6,1.0876602263871762,61.756588319088316,1.0876602263871762,0.0,1.2441969305038452,56.1,0.001
7,1.0538535028101712,62.94293091168091,1.0538535028101712,0.0,1.0982295127868653,61.44,0.001
8,1.025028298892866,64.02021011396012,1.025028298892866,0.0,1.0277015975952148,63.84,0.001
9,1.0026525284490015,64.64788105413105,1.0026525284490015,0.0,1.2111082378387452,58.46,0.001
10,0.98609162175078,65.2199074074074,0.98609162175078,0.0,1.1034701728820802,62.24,0.001
11,0.9673393309286177,66.19925213675214,0.9673393309286177,0.0,1.0277436603546142,64.06,0.001
12,0.9478936815193916,66.70895655270655,0.9478936815193916,0.0,1.114515664100647,60.0,0.001
13,0.9288718803995355,67.4701745014245,0.9288718803995355,0.0,0.9407985023498535,66.76,0.001
14,0.9166540063684143,68.01771723646723,0.9166540063684143,0.0,0.9538237001419068,66.68,0.001
15,0.9059488761458981,68.20690883190883,0.9059488761458981,0.0,1.1843194889068605,59.64,0.001
16,0.8887933591152528,68.81899928774929,0.8887933591152528,0.0,0.992332787322998,66.38,0.001
17,0.8806079384947774,69.30867165242165,0.8806079384947774,0.0,0.8669929361343384,69.22,0.001
18,0.8652063343260024,69.79834401709402,0.8652063343260024,0.0,1.0122082916259765,65.3,0.001
19,0.852920514565927,70.30582264957265,0.852920514565927,0.0,1.0478063856124877,63.04,0.001
20,0.842982708898365,70.66639957264957,0.842982708898365,0.0,1.0355484634399414,64.44,0.001
21,0.8346742476493205,71.06258903133903,0.8346742476493205,0.0,0.9313066510200501,66.9,0.001
22,0.8302776183497872,71.15829772079772,0.8302776183497872,0.0,0.8555794589996338,69.12,0.001
23,0.8136305342033039,71.58119658119658,0.8136305342033039,0.0,0.936259920501709,67.22,0.001
24,0.806519394246941,72.03748219373219,0.806519394246941,0.0,0.9545628429412841,66.9,0.001
25,0.8026482036650351,71.98851495726495,0.8026482036650351,0.0,0.9603785732269287,66.8,0.001
26,0.7926172800892778,72.6428952991453,0.7926172800892778,0.0,0.9445869979858399,67.74,0.001
27,0.7880745092008867,72.5761217948718,0.7880745092008867,0.0,0.9368572052955627,68.0,0.001
28,0.776725175543728,72.93669871794872,0.776725175543728,0.0,0.8798250617027282,69.76,0.0005
29,0.7375592399186898,74.5014245014245,0.7375592399186898,0.0,0.8697827089309692,69.34,0.0005
30,0.7325806179617205,74.91319444444444,0.7325806179617205,0.0,0.8492080503463745,70.58,0.0005
31,0.7254177276734952,74.97774216524216,0.7254177276734952,0.0,0.8059778326034546,71.52,0.0005
32,0.7206441145337206,75.16915954415954,0.7206441145337206,0.0,0.9324170242309571,68.54,0.0005
33,0.7180100068916963,75.215900997151,0.7180100068916963,0.0,0.8772217357635498,69.4,0.0005
34,0.7133915730860838,75.41399572649573,0.7133915730860838,0.0,0.7907866039276124,72.28,0.0005
35,0.7148454666477323,75.38951210826211,0.7148454666477323,0.0,0.8144243411064148,71.44,0.0005
36,0.708904098411571,75.64547720797721,0.708904098411571,0.0,0.7721862600326538,72.96,0.0005
37,0.7029559539254234,76.06615028490029,0.7029559539254234,0.0,0.8398693983078003,71.4,0.0005
38,0.7006132705429001,75.83689458689459,0.7006132705429001,0.0,0.8895740327835083,68.3,0.0005
39,0.6983588132423553,76.10844017094017,0.6983588132423553,0.0,0.7802624181747436,72.44,0.0005
40,0.693989143751965,76.07060185185185,0.693989143751965,0.0,0.766419320678711,73.42,0.0005
41,0.6906503384609168,76.36885683760684,0.6906503384609168,0.0,0.8414435411453247,70.44,0.0005
42,0.6892070473089517,76.32879273504274,0.6892070473089517,0.0,0.8432181605339051,69.82,0.0005
43,0.6887333295453987,76.26869658119658,0.6887333295453987,0.0,0.7995872682571411,71.84,0.0005
44,0.6839144778387499,76.24421296296296,0.6839144778387499,0.0,0.8153138087272644,71.98,0.0005
45,0.6793748346658853,76.47569444444444,0.6793748346658853,0.0,0.8300190687179565,71.26,0.0005
46,0.6753348024652215,76.61146723646723,0.6753348024652215,0.0,0.769910870552063,73.02,0.00025
47,0.6529706688518198,77.68652065527066,0.6529706688518198,0.0,0.7204042016029358,74.62,0.00025
48,0.6521096652389592,77.65535968660969,0.6521096652389592,0.0,0.7198428113937378,74.92,0.00025
49,0.6482737677389401,77.92690527065527,0.6482737677389401,0.0,0.744944107055664,73.88,0.00025
50,0.648522141227695,77.75106837606837,0.648522141227695,0.0,0.7258878035545349,74.04,0.00025
51,0.647185587050908,77.90687321937322,0.647185587050908,0.0,0.7918839372634888,73.62,0.00025
52,0.640246852510675,78.02483974358974,0.640246852510675,0.0,0.7138405417442322,75.34,0.00025
53,0.6426719796453786,77.99813034188034,0.6426719796453786,0.0,0.7035788297653198,75.78,0.00025
54,0.6412328908755909,77.92022792022792,0.6412328908755909,0.0,0.7717945886611939,73.34,0.00025
55,0.6409282551871406,78.04932336182337,0.6409282551871406,0.0,0.7044314641952515,75.68,0.00025
56,0.6331405975879767,78.4343839031339,0.6331405975879767,0.0,0.708489252281189,75.64,0.00025
57,0.6367347223466617,77.88238960113961,0.6367347223466617,0.0,0.7069266729354858,75.44,0.00025
58,0.6300610704639359,78.35202991452991,0.6300610704639359,0.0,0.7010520572662353,75.74,0.00025
59,0.6311167467523504,78.22516025641026,0.6311167467523504,0.0,0.7482593997955322,74.32,0.00025
60,0.6302437316997778,78.44551282051282,0.6302437316997778,0.0,0.7209936920166016,74.6,0.00025
61,0.631716570793054,78.49225427350427,0.631716570793054,0.0,0.6883347627639771,76.24,0.00025
62,0.6263057497831491,78.55235042735043,0.6263057497831491,0.0,0.6913030729293823,76.2,0.00025
63,0.627634993985168,78.50338319088318,0.627634993985168,0.0,0.7042149223327637,75.64,0.00025
64,0.6233487296478022,78.52564102564102,0.6233487296478022,0.0,0.7428580640792847,74.34,0.00025
65,0.6213712976698862,78.67476851851852,0.6213712976698862,0.0,0.7114883766174317,74.76,0.00025
66,0.6213736438173854,78.82167022792022,0.6213736438173854,0.0,0.7155343094825745,75.98,0.00025
67,0.61802258280947,78.77938034188034,0.61802258280947,0.0,0.70572047290802,75.6,0.000125
68,0.6099785138399173,79.13327991452991,0.6099785138399173,0.0,0.6850537294387817,76.2,0.000125
69,0.6067832018914725,79.2423433048433,0.6067832018914725,0.0,0.6991396770477295,76.02,0.000125
70,0.604854086355606,79.50275997150997,0.604854086355606,0.0,0.6850644684791565,76.8,0.000125
71,0.6039159942386497,79.2423433048433,0.6039159942386497,0.0,0.6731243207931519,76.86,0.000125
72,0.6053509208721313,79.38924501424502,0.6053509208721313,0.0,0.6925351684570312,76.32,0.000125
