epoch,train_loss,train_acc,ce_loss,orth_loss,val_loss,val_acc,lr
1,7.085452527402134,20.866720085470085,2.108009075167512,99.54886669871475,2.037026909637451,23.9,0.001
2,2.1385642918426426,24.56597222222222,1.9980988271555669,2.809309306562456,1.9308644323348998,25.46,0.001
3,1.9249880456516886,29.429309116809115,1.8480580080608358,1.5386007654446143,1.7686881708145141,31.1,0.001
4,1.8217927872964799,32.54540598290598,1.7525965787067033,1.383924212105084,1.7159858072280885,33.44,0.001
5,1.7153355049611496,35.77946937321937,1.6682363558358957,0.9419829552393524,1.6198206272125244,36.98,0.001
6,1.6285648960673231,39.36743233618234,1.5842450211870025,0.8863974869930507,1.543056936264038,40.48,0.001
7,1.5348951718066832,43.43171296296296,1.491798240914304,0.861938565056718,1.480214919281006,42.7,0.001
8,1.4735430733770387,46.61013176638177,1.4206350379519992,1.0581607006469005,1.4483651521682739,45.26,0.001
9,1.4882189643349064,47.480413105413106,1.4122952474148525,1.5184743411393247,1.4970656244277953,44.6,0.001
10,1.409989554997523,49.41016737891738,1.361707601791773,0.9656389953404071,1.326189383125305,50.84,0.001
11,1.3085397509088543,53.33422364672364,1.2725410743316694,0.7199735149019464,1.2830086395263671,50.24,0.001
12,1.2511659565134945,55.74474715099715,1.210511101277126,0.8130970866422028,1.2030369119644164,55.66,0.001
13,1.2008074131446687,57.763532763532766,1.15866019719007,0.8429443047851579,1.3184557638168335,51.82,0.001
14,1.1424051003578382,59.95815527065527,1.1077024763465946,0.6940524614179916,1.1356131366729736,59.68,0.001
15,1.0775661814926016,62.19506766381766,1.0489696323701798,0.5719309903341651,1.1509762826919556,58.94,0.001
16,1.0138001642335854,64.67681623931624,0.9843430899486922,0.5891415058844789,1.0832396015167236,60.76,0.001
17,0.9556858967512082,67.07175925925925,0.9297519246397534,0.5186794336322705,0.9993215957641601,64.66,0.001
18,0.9783647717573704,66.86698717948718,0.9335695303063787,0.895904843284194,0.9235318460464478,66.86,0.001
19,0.8833902490105044,69.4644764957265,0.8560054670711528,0.5476956560868144,0.8736963968276977,69.4,0.001
20,0.8337631313889114,71.35194088319088,0.8123827338897944,0.42760795337861757,1.0030012393951415,67.2,0.001
21,0.8003212798524786,72.57834757834758,0.7786425144074649,0.43357532352548717,1.0967656913757324,62.3,0.001
22,0.7791372565632193,73.61556267806267,0.752261972155666,0.5375056891699462,0.8867932762145996,70.2,0.001
23,0.7411468755825292,74.84864672364672,0.721091839068296,0.40110074651780464,0.9337124291419983,68.7,0.001
24,0.7094180542349475,75.94150641025641,0.6915639477577644,0.35708213425864943,0.7054992431640625,75.4,0.001
25,0.6875342419344476,76.87633547008546,0.6656591232515808,0.43750240380459193,0.7080758754730224,76.0,0.001
